,word,count
4674,fa,19
4675,fable,2
4676,fabled,1
4677,fabric,9
4678,fabulosity,1
4679,fabulous,78
4680,face,355
4681,faced,6
4682,faceless,1
4683,faceplate,1
4684,facetious,2
4685,facial,5
4686,facilitate,2
4687,facility,3
4688,facing,9
4689,fack,3
4690,fact,127
4691,faction,2
4692,factor,16
4693,factory,15
4694,facultate,1
4695,faculty,2
4696,fad,2
4697,fade,17
4698,faded,5
4699,fading,4
4700,faff,1
4701,fag,5
4702,fail,303
4703,failing,24
4704,failure,27
4705,faint,11
4706,fainting,1
4707,fair,192
4708,fairer,1
4709,fairly,20
4710,fairness,2
4711,fairy,13
4712,faith,50
4713,faithful,6
4714,faithfully,2
4715,fake,89
4716,faker,2
4717,fall,170
4718,fallacious,1
4719,fallback,1
4720,fallen,16
4721,falling,69
4722,fallow,2
4723,false,19
4724,falter,1
4725,fam,63
4726,fame,19
4727,familia,4
4728,familiar,21
4729,familiarity,2
4730,family,346
4731,famish,1
4732,famous,62
4733,fan,503
4734,fanatic,4
4735,fancied,2
4736,fancier,1
4737,fancy,50
4738,fandom,2
4739,fanfare,2
4740,fang,1
4741,fantastic,117
4742,fantastical,1
4743,fantastically,1
4744,fantasticly,1
4745,fantastico,1
4746,fantasy,17
4747,far,494
4748,faraway,1
4749,farcical,1
4750,fare,10
4751,farewell,15
4752,farm,14
4753,farmer,5
4754,farming,1
4755,farmyard,1
4756,faro,1
4757,farther,3
4758,farthest,1
4759,fascinated,1
4760,fascinating,18
4761,fascination,3
4762,fascist,3
4763,fashion,40
4764,fashionable,2
4765,fashionably,2
4766,fashioned,5
4767,fast,164
4768,fasten,1
4769,faster,33
4770,fasting,1
4771,fat,113
4772,fatal,6
4773,fatality,1
4774,fate,5
4775,father,59
4776,fatherhood,2
4777,fathom,1
4778,fatigue,1
4779,fatiguing,1
4780,fatness,1
4781,fatten,2
4782,fatter,2
4783,fatty,16
4784,faucet,3
4785,fault,68
4786,faulty,1
4787,favor,18
4788,favorable,1
4789,favoring,1
4790,favorite,267
4791,fay,2
4792,faze,1
4793,fe,2
4794,feak,1
4795,fear,58
4796,feared,1
4797,fearful,1
4798,fearless,5
4799,feast,12
4800,feat,9
4801,feather,5
4802,feathered,1
4803,feature,61
4804,featured,12
4805,featureless,1
4806,feck,9
4807,fed,34
4808,federal,2
4809,fee,23
4810,feeble,1
4811,feed,90
4812,feedback,36
4813,feeder,4
4814,feeding,13
4815,feel,1776
4816,feeling,548
4817,feis,1
4818,feist,4
4819,feline,2
4820,fell,128
4821,felling,3
4822,fellow,47
4823,fellowship,1
4824,felon,1
4825,felt,124
4826,female,39
4827,feminine,1
4828,feminism,3
4829,feminist,3
4830,femur,1
4831,fence,8
4832,fencing,1
4833,fend,2
4834,fender,3
4835,feral,2
4836,fern,1
4837,ferociously,1
4838,ferret,6
4839,ferri,5
4840,ferry,2
4841,fertility,1
4842,fess,1
4843,fest,26
4844,festival,37
4845,festive,1
4846,festivity,8
4847,fet,1
4848,fetal,2
4849,fetch,1
4850,fetched,1
4851,fetching,2
4852,fetish,6
4853,feud,1
4854,fever,45
4855,feverish,2
4856,fey,1
4857,fez,2
4858,fi,10
4859,fiance,5
4860,fiancee,2
4861,fiasco,1
4862,fib,2
4863,fiber,5
4864,fibula,1
4865,fickle,1
4866,fickleness,1
4867,fiction,13
4868,fictional,5
4869,fiddle,6
4870,fidelity,2
4871,fie,2
4872,field,38
4873,fiend,4
4874,fierce,9
4875,fierceness,1
4876,fiesta,4
4877,fife,1
4878,fifteen,6
4879,fifteenth,1
4880,fifth,8
4881,fifty,2
4882,fig,3
4883,fight,84
4884,fighter,9
4885,fighting,34
4886,figment,1
4887,figuratively,2
4888,figure,124
4889,figured,85
4890,figurine,2
4891,filching,1
4892,file,58
4893,filet,1
4894,filing,6
4895,fill,38
4896,filled,36
4897,filler,2
4898,fillet,1
4899,filling,15
4900,film,163
4901,filmgoing,1
4902,filter,17
4903,filtering,5
4904,filth,1
4905,filthy,8
4906,fin,6
4907,finagle,1
4908,final,196
4909,finale,40
4910,finalist,6
4911,finalize,2
4912,finally,342
4913,finance,11
4914,financial,10
4915,financially,3
4916,find,939
4917,finder,1
4918,finding,65
4919,fine,416
4920,finer,3
4921,finesse,1
4922,finfish,1
4923,finger,144
4924,fingered,1
4925,fingernail,1
4926,finial,1
4927,finish,139
4928,finished,210
4929,finishing,32
4930,finite,1
4931,fink,4
4932,finland,8
4933,fir,10
4934,fire,87
4935,firearm,1
4936,firebird,1
4937,firecracker,2
4938,fired,15
4939,firefly,3
4940,firehouse,2
4941,fireman,2
4942,firestone,1
4943,firework,10
4944,firing,2
4945,firm,9
4946,firmly,3
4947,first,843
4948,fiscal,1
4949,fiscally,2
4950,fish,89
4951,fished,1
4952,fisher,3
4953,fisheye,2
4954,fishing,14
4955,fishmonger,1
4956,fishy,8
4957,fist,12
4958,fit,112
4959,fitch,3
4960,fitness,13
4961,fitted,3
4962,fitter,2
4963,fitting,10
4964,five,66
4965,fives,5
4966,fix,125
4967,fixable,1
4968,fixed,87
4969,fixing,20
4970,fizz,4
4971,flabbergast,1
4972,flack,3
4973,flag,21
4974,flagging,1
4975,flagship,2
4976,flail,3
4977,flair,3
4978,flake,11
4979,flame,8
4980,flap,2
4981,flare,6
4982,flash,46
4983,flashing,5
4984,flashlight,1
4985,flashy,2
4986,flask,2
4987,flat,45
4988,flatly,1
4989,flatten,2
4990,flatter,5
4991,flattering,4
4992,flattery,1
4993,flaunt,1
4994,flaunting,1
4995,flavor,15
4996,flavored,2
4997,flavour,11
4998,flaw,3
4999,flawed,1
5000,flawless,17
5001,flay,2
5002,flea,6
5003,fledgling,1
5004,flee,2
5005,fleece,1
5006,fleet,2
5007,flemish,1
5008,flesh,4
5009,fletcher,3
5010,fleury,1
5011,flew,14
5012,flex,5
5013,flexibility,1
5014,flexible,5
5015,flick,15
5016,flicker,1
5017,flight,132
5018,flinch,1
5019,flinder,1
5020,fling,1
5021,flip,34
5022,flipper,2
5023,flirt,5
5024,flirtatious,1
5025,flirting,9
5026,flirty,1
5027,float,5
5028,floating,4
5029,flock,8
5030,flocking,1
5031,flogging,1
5032,flood,10
5033,flooded,7
5034,flooding,7
5035,floor,62
5036,flooring,1
5037,flop,17
5038,floppy,2
5039,floral,1
5040,florence,7
5041,floret,1
5042,floss,5
5043,flour,1
5044,floury,1
5045,flow,18
5046,flower,67
5047,flowered,1
5048,flowering,1
5049,flowing,1
5050,flown,5
5051,flu,119
5052,flub,2
5053,fluent,2
5054,fluently,1
5055,fluey,1
5056,fluff,3
5057,fluffy,11
5058,fluid,7
5059,fluke,3
5060,flump,1
5061,flung,1
5062,fluorescent,1
5063,flurry,1
5064,flush,8
5065,flushing,3
5066,fluster,1
5067,flute,2
5068,flutter,1
5069,fluttering,1
5070,fly,138
5071,flyer,5
5072,flying,58
5073,flyleaf,1
5074,foal,1
5075,foam,3
5076,fob,9
5077,focus,64
5078,fod,3
5079,fodder,3
5080,foe,6
5081,fog,9
5082,foggy,6
5083,foil,6
5084,fold,9
5085,folded,3
5086,folder,16
5087,folding,4
5088,folie,2
5089,folk,67
5090,follow,1581
5091,follower,52
5092,following,545
5093,fondant,1
5094,fondness,1
5095,font,16
5096,foo,10
5097,food,345
5098,fool,39
5099,fooling,1
5100,foolish,6
5101,foolishly,1
5102,foolishness,2
5103,foot,119
5104,footage,11
5105,football,42
5106,footer,3
5107,footlock,1
5108,footpath,1
5109,footprint,1
5110,footstep,3
5111,footwear,1
5112,footy,12
5113,fop,1
5114,fora,3
5115,forbid,6
5116,forbidden,5
5117,force,36
5118,forced,21
5119,forcibly,1
5120,forcing,5
5121,ford,6
5122,foreboding,1
5123,forecast,18
5124,forecasting,1
5125,foreclosure,1
5126,forego,1
5127,forehead,8
5128,foreign,14
5129,foreigner,1
5130,foreman,2
5131,foremost,1
5132,forensic,3
5133,foresee,2
5134,foresight,1
5135,foreskin,1
5136,forest,10
5137,forestry,1
5138,forever,146
5139,forewarn,1
5140,forfeit,1
5141,forged,1
5142,forget,230
5143,forgetful,2
5144,forgetfulness,1
5145,forgetting,18
5146,forgive,24
5147,forgiveness,2
5148,forgiving,2
5149,forgot,291
5150,forgotten,26
5151,fork,7
5152,forlorn,1
5153,form,75
5154,formal,8
5155,formally,1
5156,format,17
5157,formed,1
5158,former,10
5159,formerly,2
5160,formula,3
5161,formulaic,1
5162,fornication,1
5163,forsaken,1
5164,fort,11
5165,forte,1
5166,forth,11
5167,fortis,1
5168,fortitude,1
5169,fortnight,3
5170,fortunate,3
5171,fortunately,7
5172,fortune,18
5173,forty,1
5174,forum,60
5175,forward,374
5176,forwarding,5
5177,forwards,1
5178,fosse,2
5179,foster,11
5180,fostering,1
5181,fou,1
5182,fought,4
5183,foul,8
5184,found,448
5185,foundation,7
5186,founder,7
5187,foundry,1
5188,fountain,9
5189,four,63
5190,fourth,7
5191,fowler,1
5192,fox,37
5193,foxwood,1
5194,foxy,1
5195,frack,1
5196,fraction,1
5197,fractional,1
5198,fragile,3
5199,fragrance,1
5200,fraid,2
5201,fraise,1
5202,frame,12
5203,framed,2
5204,framework,3
5205,framing,2
5206,franc,56
5207,franchise,4
5208,francisca,1
5209,frank,15
5210,franklin,4
5211,frankly,7
5212,frantic,2
5213,frase,1
5214,frasier,1
5215,frat,3
5216,fraternity,2
5217,fraud,5
5218,fraudulent,1
5219,fray,3
5220,freak,140
5221,freakish,1
5222,freaky,12
5223,freck,1
5224,freckle,1
5225,free,496
5226,freed,1
5227,freedom,21
5228,freeing,1
5229,freely,4
5230,freeman,1
5231,freeway,3
5232,freeze,13
5233,freezer,5
5234,freezing,23
5235,freight,1
5236,frenzy,6
5237,frequent,9
5238,frequently,8
5239,fresh,76
5240,freshen,3
5241,freshener,2
5242,freshly,5
5243,freshman,8
5244,freshness,1
5245,fresno,2
5246,fret,5
5247,fretful,1
5248,fretwork,1
5249,friction,1
5250,fried,18
5251,friend,1245
5252,friended,1
5253,friendless,2
5254,friendly,39
5255,friendship,15
5256,frig,4
5257,frighten,2
5258,frightened,4
5259,frightening,3
5260,frightfully,1
5261,frigid,1
5262,frijolito,1
5263,frilly,1
5264,fringe,15
5265,frisky,2
5266,frist,3
5267,fritter,1
5268,frizz,2
5269,fro,5
5270,frog,24
5271,front,122
5272,frontal,2
5273,fronted,2
5274,fronting,1
5275,frosh,4
5276,frost,9
5277,frosted,2
5278,frosting,10
5279,frosty,5
5280,frothing,1
5281,frothy,1
5282,frown,8
5283,frowning,1
5284,frowny,2
5285,froze,8
5286,frozen,24
5287,fruit,48
5288,fruitcake,1
5289,fruitless,1
5290,fruity,3
5291,frustrate,1
5292,frustration,9
5293,fry,30
5294,fryer,1
5295,fu,10
5296,fudge,7
5297,fuel,22
5298,fuji,2
5299,fulfill,4
5300,fulfillment,1
5301,full,274
5302,fuller,1
5303,fully,53
5304,fumbling,3
5305,fume,3
5306,fun,1684
5307,function,31
5308,functional,6
5309,functionality,2
5310,fund,17
5311,fundamental,2
5312,fundamentalist,1
5313,funded,1
5314,funder,1
5315,funds,19
5316,funeral,16
5317,fungi,1
5318,fungus,1
5319,funk,7
5320,funky,12
5321,funnel,2
5322,funnily,1
5323,funny,586
5324,fur,6
5325,furious,2
5326,furiously,1
5327,furlough,2
5328,furnace,3
5329,furnishing,1
5330,furniture,19
5331,fury,3
5332,fuse,5
5333,fused,1
5334,fusion,3
5335,fuss,8
5336,fussy,3
5337,future,125
5338,futuristic,1
5339,fuze,2
5340,fuzz,1
5341,fuzzy,14
5342,g,83
5343,ga,22
5344,gab,2
5345,gabby,3
5346,gable,3
5347,gaby,4
5348,gade,1
5349,gadget,17
5350,gaff,1
5351,gag,8
5352,gain,26
5353,gaining,9
5354,gains,3
5355,gait,1
5356,gal,33
5357,gala,2
5358,galaxy,4
5359,gale,2
5360,gall,1
5361,gallery,19
5362,gallon,7
5363,galloway,2
5364,galore,3
5365,gam,1
5366,gambit,1
5367,gamble,2
5368,gambling,3
5369,game,574
5370,gaming,14
5371,gamma,1
5372,gan,1
5373,gander,2
5374,gang,12
5375,gangster,4
5376,gantang,1
5377,gap,14
5378,gaping,1
5379,garage,22
5380,garbage,12
5381,garden,79
5382,gardener,2
5383,gardening,8
5384,gargle,2
5385,garlic,13
5386,garner,2
5387,garth,1
5388,gas,33
5389,gash,2
5390,gasoline,1
5391,gasp,18
5392,gasping,2
5393,gastritis,1
5394,gastroenteritis,1
5395,gastronomical,1
5396,gat,1
5397,gate,25
5398,gateway,5
5399,gather,7
5400,gathering,5
5401,gator,2
5402,gaudy,1
5403,gauge,5
5404,gave,193
5405,gawk,1
5406,gawn,1
5407,gay,102
5408,gaz,1
5409,gazebo,1
5410,ge,6
5411,gear,28
5412,geared,2
5413,gearing,1
5414,gee,22
5415,geek,55
5416,geet,1
5417,geisha,2
5418,gel,11
5419,gelatin,1
5420,geld,1
5421,gelding,1
5422,gem,10
5423,gemma,1
5424,gen,21
5425,gender,4
5426,gene,13
5427,general,48
5428,generalized,1
5429,generally,18
5430,generate,3
5431,generation,17
5432,generator,4
5433,generic,3
5434,generous,15
5435,genesis,4
5436,genetic,3
5437,geneticist,1
5438,genetics,4
5439,geneva,2
5440,genial,2
5441,genie,4
5442,genital,1
5443,genitals,4
5444,genius,35
5445,genocide,1
5446,genre,8
5447,gent,3
5448,gentle,9
5449,gentleman,13
5450,gentlemanly,1
5451,gentleness,1
5452,gently,4
5453,genuine,13
5454,genuinely,10
5455,geo,1
5456,geographic,5
5457,geographical,1
5458,geographically,1
5459,geography,13
5460,geology,1
5461,geomancer,1
5462,geometry,2
5463,geopolitics,1
5464,ger,2
5465,geriatrics,1
5466,germ,10
5467,german,41
5468,germination,1
5469,germy,1
5470,gestation,1
5471,gesture,3
5472,get,5608
5473,getaway,4
5474,gether,2
5475,getter,1
5476,getting,967
5477,getup,1
5478,ghee,1
5479,gherkin,1
5480,ghetto,11
5481,ghost,24
5482,ghostwrite,1
5483,giant,32
5484,gib,1
5485,gibe,1
5486,gid,1
5487,giddy,5
5488,gif,7
5489,gift,93
5490,gifted,5
5491,gig,81
5492,gigantic,4
5493,giggle,37
5494,giggling,7
5495,giggly,3
5496,gilbert,3
5497,gill,4
5498,gimmick,2
5499,gimp,3
5500,gin,13
5501,ging,2
5502,ginger,17
5503,gingham,2
5504,gingiva,1
5505,ginny,3
5506,ginseng,1
5507,gio,1
5508,giraffe,2
5509,girdle,1
5510,girl,1041
5511,girlie,33
5512,girlish,2
5513,girly,33
5514,giro,4
5515,gist,3
5516,git,17
5517,give,770
5518,giveaway,23
5519,given,71
5520,giver,1
5521,giving,123
5522,glacier,1
5523,glad,928
5524,glade,2
5525,gladiator,6
5526,gladly,10
5527,glady,1
5528,glam,1
5529,glamorous,3
5530,glamour,2
5531,glance,5
5532,glare,4
5533,glass,59
5534,glasses,48
5535,glaze,1
5536,glazed,1
5537,glazing,1
5538,glee,6
5539,glen,3
5540,glider,1
5541,glimpse,9
5542,glitter,3
5543,gloat,1
5544,gloating,3
5545,global,11
5546,globally,3
5547,globe,9
5548,gloom,7
5549,gloomy,11
5550,glop,1
5551,glorious,15
5552,gloriously,1
5553,glory,12
5554,gloss,7
5555,glossing,1
5556,glossy,1
5557,glove,7
5558,glow,8
5559,glowing,6
5560,glub,1
5561,glucose,2
5562,glue,9
5563,glued,3
5564,gluten,5
5565,glyph,1
5566,glyphic,1
5567,gnarl,1
5568,gnarly,2
5569,gnat,2
5570,gnome,7
5571,gnu,1
5572,go,3631
5573,goa,2
5574,goad,1
5575,goal,29
5576,goalie,1
5577,goalkeeper,1
5578,goanna,1
5579,goat,15
5580,goatee,1
5581,gobble,1
5582,god,436
5583,godchild,2
5584,goddaughter,1
5585,goddess,5
5586,godlike,1
5587,godmother,2
5588,goer,1
5589,goes,269
5590,gog,1
5591,goggle,2
5592,gogo,1
5593,goi,3
5594,going,2683
5595,gol,1
5596,gold,48
5597,golden,23
5598,goldeneye,1
5599,goldfish,3
5600,goldie,1
5601,goldilocks,1
5602,golem,1
5603,golf,37
5604,golfer,2
5605,goliath,1
5606,golly,4
5607,gon,17
5608,gone,406
5609,gong,1
5610,gonne,2
5611,goo,12
5612,good,5905
5613,goodish,2
5614,goodness,53
5615,goods,11
5616,goody,14
5617,goodyear,1
5618,goof,6
5619,goofy,8
5620,googly,1
5621,goon,2
5622,goose,6
5623,gopher,1
5624,gor,2
5625,gore,3
5626,gorge,6
5627,gorgeous,143
5628,gorgeousness,2
5629,gorilla,6
5630,gos,1
5631,gosh,96
5632,gospel,7
5633,gossip,16
5634,got,3037
5635,gotten,85
5636,gourd,1
5637,gout,1
5638,govern,2
5639,governing,2
5640,government,13
5641,governmental,2
5642,governor,3
5643,gown,2
5644,goy,1
5645,gra,3
5646,grab,74
5647,grabber,1
5648,grace,31
5649,graceful,2
5650,gracious,5
5651,grad,37
5652,gradation,1
5653,grade,45
5654,graded,1
5655,grader,3
5656,gradient,2
5657,grading,4
5658,gradually,2
5659,graduate,26
5660,graduated,17
5661,graduating,19
5662,graduation,60
5663,graft,1
5664,grafter,1
5665,graham,6
5666,grain,3
5667,gram,4
5668,grammar,14
5669,grammatical,1
5670,granada,1
5671,granary,1
5672,grand,56
5673,grandchild,1
5674,granddad,2
5675,granddaughter,1
5676,grandeur,1
5677,grandfather,8
5678,grandma,48
5679,grandmother,12
5680,grandpa,14
5681,grandparent,8
5682,grandson,1
5683,granny,7
5684,grant,18
5685,grape,11
5686,grapefruit,1
5687,graph,3
5688,graphic,18
5689,graphics,8
5690,graphite,1
5691,grasp,2
5692,grass,37
5693,grasshopper,3
5694,grat,9
5695,grateful,13
5696,grater,1
5697,gratification,1
5698,gratis,1
5699,gratitude,4
5700,gratulation,1
5701,grave,6
5702,gravel,5
5703,graveyard,1
5704,gravity,14
5705,gravy,7
5706,gray,14
5707,graze,2
5708,grease,12
5709,greasy,2
5710,great,2203
5711,greater,9
5712,greatly,15
5713,greatness,6
5714,greedy,12
5715,green,163
5716,greener,3
5717,greenhouse,1
5718,greenness,1
5719,greenroom,1
5720,greet,43
5721,greeting,11
5722,gremlin,4
5723,grew,26
5724,grey,52
5725,greyhound,3
5726,grid,4
5727,griddle,1
5728,gridiron,1
5729,grief,5
5730,grieving,2
5731,griffin,7
5732,grill,24
5733,grille,1
5734,grilled,9
5735,grim,2
5736,grime,1
5737,grimly,1
5738,grin,22
5739,grind,12
5740,grinder,2
5741,grinding,4
5742,grindstone,2
5743,grinning,4
5744,grinny,1
5745,grip,6
5746,gripe,1
5747,griping,2
5748,gris,1
5749,grit,4
5750,grits,3
5751,grizzly,5
5752,groan,5
5753,groats,1
5754,grocery,25
5755,groggy,2
5756,groom,4
5757,groomer,1
5758,groove,9
5759,groovy,7
5760,gross,54
5761,grouch,1
5762,grouchy,3
5763,ground,25
5764,grounded,13
5765,grounds,6
5766,group,129
5767,grouped,1
5768,grove,7
5769,grovel,1
5770,grow,66
5771,grower,2
5772,growing,40
5773,growl,5
5774,growling,4
5775,grown,35
5776,grownup,3
5777,growth,5
5778,grr,48
5779,grub,2
5780,grubby,1
5781,grudge,1
5782,gruesome,2
5783,grumble,3
5784,grumbling,1
5785,grump,1
5786,grumpiness,1
5787,grumpy,11
5788,grunt,1
5789,guarantee,11
5790,guard,16
5791,guardian,3
5792,guarding,1
5793,gud,31
5794,gue,23
5795,guess,748
5796,guessing,45
5797,guest,37
5798,guff,1
5799,gugu,1
5800,guidance,3
5801,guide,18
5802,guideline,2
5803,guild,8
5804,guilt,13
5805,guiltless,1
5806,guilty,43
5807,guinea,2
5808,guise,1
5809,guitar,77
5810,guitarist,2
5811,gulf,2
5812,gulp,6
5813,gum,15
5814,gumbo,2
5815,gummed,1
5816,gummer,1
5817,gummy,7
5818,gump,3
5819,gun,47
5820,guna,11
5821,gunner,3
5822,gunning,2
5823,gunshot,1
5824,gurgling,1
5825,gurl,27
5826,gurr,1
5827,guru,11
5828,gush,1
5829,gushing,1
5830,guss,1
5831,gusset,1
5832,gusto,5
5833,gut,92
5834,gutt,1
5835,gutter,10
5836,guttural,1
5837,guy,1345
5838,gym,88
5839,gymnastics,1
5840,gyro,2
5841,h,64
5842,ha,563
5843,haberdashery,1
5844,habit,25
5845,habitat,1
5846,habitual,1
5847,habituate,1
5848,hack,24
5849,hackberry,1
5850,hacked,17
5851,hacker,3
5852,hackin,1
5853,hacking,9
5854,hackney,1
5855,hade,1
5856,hafiz,1
5857,hag,2
5858,haggard,3
5859,haggis,1
5860,haggle,1
5861,hah,103
5862,haik,1
5863,hail,9
5864,hailer,1
5865,hain,2
5866,hair,337
5867,hairband,1
5868,haircut,23
5869,hairdo,1
5870,hairdress,4
5871,hairdresser,5
5872,haired,5
5873,hairless,3
5874,hairline,2
5875,hairy,10
5876,hala,1
5877,halal,1
5878,hale,1
5879,half,214
5880,halfway,11
5881,hall,22
5882,hallelujah,5
5883,hallmark,1
5884,hallucinate,1
5885,hallucination,1
5886,hallucinatory,1
5887,hallway,3
5888,halo,18
5889,hals,1
5890,halt,5
5891,ham,13
5892,hamburger,5
5893,hamfatter,1
5894,hamlet,1
5895,hammer,17
5896,hammering,2
5897,hammersmith,2
5898,hammock,6
5899,hammy,1
5900,hamper,2
5901,hamster,8
5902,hamstring,3
5903,han,4
5904,hand,273
5905,handbag,2
5906,handbook,1
5907,handcraft,2
5908,handcuff,1
5909,handed,23
5910,handful,4
5911,handicap,1
5912,handicapped,1
5913,handle,53
5914,handled,3
5915,handler,2
5916,handling,2
5917,handout,2
5918,handset,2
5919,handshake,2
5920,handsome,21
5921,handstand,2
5922,handwriting,5
5923,handy,20
5924,hanger,4
5925,hanging,90
5926,hangout,11
5927,hank,4
5928,hankering,2
5929,hanky,1
5930,hao,1
5931,hap,1
5932,happen,719
5933,happening,92
5934,happier,17
5935,happiest,2
5936,happily,14
5937,happiness,44
5938,happing,1
5939,happy,1372
5940,harass,7
5941,harassment,2
5942,harbinger,1
5943,harbor,4
5944,harbour,1
5945,hard,581
5946,harden,1
5947,harder,40
5948,hardly,42
5949,hardware,16
5950,hardy,8
5951,hare,2
5952,harem,1
5953,hark,1
5954,harm,13
5955,harmful,2
5956,harmless,6
5957,harmonica,2
5958,harmonizer,1
5959,harmony,4
5960,harness,2
5961,harper,8
5962,harry,65
5963,harsh,21
5964,harshness,1
5965,hart,3
5966,harvest,2
5967,hash,7
5968,hassel,1
5969,hassle,11
5970,haste,2
5971,hat,59
5972,hatbox,1
5973,hatch,2
5974,hatchet,2
5975,hatching,2
5976,hatchling,2
5977,hate,1016
5978,hateful,2
5979,hater,44
5980,hath,2
5981,hatred,3
5982,hatt,1
5983,hatter,2
5984,hau,2
5985,haughty,1
5986,haul,2
5987,haunt,14
5988,have,8
5989,havent,156
5990,havoc,3
5991,haw,5
5992,hawk,9
5993,hawthorn,4
5994,hay,27
5995,haystack,1
5996,hayward,2
5997,haywire,2
5998,hazard,2
5999,haze,9
6000,hazel,4
6001,hazelnut,3
6002,hazing,1
6003,he,108
6004,head,466
6005,headache,104
6006,headachy,1
6007,headband,3
6008,headed,41
6009,header,10
6010,headfirst,1
6011,heading,90
6012,headless,2
6013,headlight,1
6014,headline,12
6015,headlong,1
6016,headphone,20
6017,headset,4
6018,headstrong,2
6019,heal,18
6020,healer,2
6021,healing,7
6022,health,52
6023,healthy,51
6024,heap,5
6025,heaps,25
6026,hear,974
6027,hearer,1
6028,hearing,65
6029,heart,315
6030,heartache,4
6031,heartbeat,8
6032,heartbreak,3
6033,heartbreaker,2
6034,heartbreaking,10
6035,heartbroken,8
6036,heartburn,5
6037,hearted,3
6038,heartening,1
6039,heartfelt,2
6040,hearth,1
6041,heartless,6
6042,hearts,22
6043,heartstring,1
6044,hearty,4
6045,heat,65
6046,heater,13
6047,heath,6
6048,heathen,2
6049,heather,13
6050,heathy,1
6051,heating,5
6052,heatstroke,1
6053,heaven,39
6054,heavenly,7
6055,heavens,4
6056,heavily,7
6057,heaving,1
6058,heavy,46
6059,heavyweight,1
6060,heck,50
6061,heckler,1
6062,hectare,2
6063,hectic,6
6064,hector,1
6065,hedge,2
6066,hedgehog,3
6067,heed,3
6068,heel,34
6069,heer,1
6070,hegemony,1
6071,hei,3
6072,height,7
6073,heii,2
6074,heirloom,1
