ItemID,Sentiment,Tokenized
21285,1,hey dont charger put mailbox thanks
21286,1,es glad update fail finding new slashing area later
21287,1,pleasure
21288,0,leaves twitter room quietly
21289,0,beat ass sorry ur issue miss face
21290,1,thanks suggestion follow line
21291,1,yeah really early
21292,1,thank know
21293,0,fun picnic look like going rain though
21294,0,think really want one many maybe enjoy without
21295,1,say damn
21296,0,invite
21297,0,ever regret cutting braid long think cutting regret haircut short
21298,1,thing boo love u
21299,0,hey u help girl tell people follow
21300,1,hey get
21301,0,cant see pic
21302,0,price free speech national party bit leaflet frenzy moment
21303,0,hope sarcasm
21304,1,redesign friend
21305,0,already bought original pay full amount get pro version
21306,1,forgot mention guy rock
21307,0,exam middle school year
21308,0,free world loll cuddle fix
21309,0,n dont feel u n money didnt tell bout trip v leave everything
21310,1,please thank
21311,1,rose v benjamin live versus make eat flower somehow miss nope
21312,0,since u ask really eating tho u know love food
21313,1,clothes different love smile
21314,1,wake beautiful day
21315,1,like sound little blue great title anime movie
21316,1,suggest hold hand august
21317,0,join find
21318,1,well thanks woke bet glad
21319,0,sir put honey
21320,0,want olive garden
21321,1,yes ill ur sis love u way
21322,1,thank u miss ya hope ur good day
21323,0,oh sorry u live jealous bout move soon
21324,1,take lots picture
21325,0,scare like killing everyone wouldnt come house find
21326,0,exception rule obviously browsing profile every damn single woman sad
21327,1,loving
21328,1,good music
21329,0,wow little bit
21330,1,hey right
21331,1,u know trill u music since day
21332,0,sound dope whats dress ur party cant wait c pic wish could make event
21333,0,flyer dope wish town attend ya party know crazy
21334,1,
21335,0,yes thirsty know dollar bill get water
21336,1,twitter
21337,1,real nutter big time yeah
21338,0,oh oh c mean
21339,0,unfortunately real life stalker
21340,1,almost done school get soon
21341,0,sigh need vacation
21342,1,game
21343,0,hey like add space know address
21344,1,
21345,0,like actually
21346,0,root damn
21347,0,fully functional body matter size weight however hard guess media help
21348,1,wish best pray good luck
21349,0,
21350,0,hyper guy play football said got talent mean love singing
21351,1,u learn tonight
21352,0,dead
21353,1,thanks
21354,0,parent worse time though stupid
21355,0,backing
21356,0,yo
21357,1,entirely cute
21358,0,yes miss faithful
21359,1,came tweet
21360,1,stress keeping everything twitter time key
21361,0,far away
21362,1,good talk
21363,1,know worse though homeless
21364,0,maybe family dog everyone decide together unfortunately least getting one though
21365,1,hope get
21366,1,work biggest cinema chain theater hah thesis film
21367,0,oh father selfish useless prat
21368,0,arent answer
21369,1,much beer aye eat bread key word help
21370,1,background pic
21371,1,good thanks glad awful storm calm though
21372,0,ugh hate exceed easy
21373,0,aw going fun x
21374,0,ha ha good thanks looking bit overcast though would see much sun stuck indoors day x
21375,1,gave warm cuddly feeling thanks
21376,0,god really really
21377,0,r word much lady choose free fair x
21378,0,got done watching prison break sad see end next week
21379,1,u supposed working stalling
21380,0,winner carrot must cut thinner though chomp carrot inside granary toast lead sore gum
21381,1,good advice good say tweet w respect
21382,1,pleasure wary girlie might saved life
21383,1,another poke
21384,1,right back dear
21385,1,legally drink
21386,1,still actor dang mean today
21387,1,sweetheart
21388,1,problem
21389,1,thanks mention
21390,1,put good stuff hope good
21391,0,sorry hear
21392,1,see
21393,1,need thank
21394,1,thanks much recommendation
21395,0,cost money you fortune wish free
21396,0,bring back miss night
21397,0,got drop game start
21398,0,amazing game miss wedding though much
21399,0,never even learned skate
21400,1,smart dog
21401,1,bless broken road good song like
21402,1,saw tithe though activity report fill
21403,1,ha thought chocolate clubman way glad like
21404,0,sad suicide hard enough deal even hardly know person connect
21405,0,think join shoot tomorrow nobody want work day boo
21406,0,hey said word u night excited nothing hit please thank u
21407,1,thanks first
21408,1,send load ya sometime x
21409,0,love canada citizen
21410,1,oh u street peter win bet u nice run though
21411,1,go buy nice bikini
21412,1,rob say ur great sport lot fun regarding consider fan still c u bikini
21413,0,tease
21414,0,hit though
21415,0,toss mostly dry
21416,1,dozen white birthday rose
21417,0,come meet cross path party last
21418,1,thank sciatica less painful today look promising
21419,0,spank half hard ow fair
21420,1,need convene treating moment
21421,1,sound good
21422,1,u guy making hungry
21423,1,blockhead creative
21424,1,guess time get bed start getting ready see soon
21425,0,got another random follower keep thinking
21426,1,see ya last date new blue cut
21427,1,yep bunch something yr old well us different age
21428,1,know wear birthday suit birthday right
21429,1,making us feel amazing thank love come see us soon
21430,0,bad day calendar u know talking crazy hater really sad
21431,1,come eat love
21432,1,damn whats rain worry time make hot hell let
21433,0,worry stays around til u get like exit bore
21434,1,good morning happy birthday hope amazing day
21435,1,happy birthday
21436,1,happy birthday since past midnight
21437,1,happy birthday hope great day
21438,0,hell ya never respond
21439,1,hey wave
21440,0,wow guy rain
21441,1,hope late miss plane little place call little airport
21442,0,want august looking likely would amazing go
21443,1,excited
21444,1,nice seeing u
21445,1,look like guy working hard wait see new show hope well
21446,1,morning excited show tonight u
21447,1,day great sun shining block play giddy
21448,1,oh tight thought jumbo jet would banana destination
21449,0,really never got
21450,0,jealous sat hour dance recital madness close
21451,0,sorry posting tweet twice
21452,1,sure thanks million
21453,1,talk dear
21454,1,thanks share pic us
21455,1,care decipher
21456,1,wait roll plane understand shorthand
21457,1,amusing bunch say scary really well maybe little sometimes
21458,1,think twitter page nothing word love get sick
21459,1,ow go back last lying bed see
21460,1,also crying
21461,0,group two top
21462,1,favorite bit man got drunk night gave hilarious interview
21463,1,cool teacher watch like like one like anna saw like
21464,0,love play thing morgue
21465,0,think stay l long full moon crazy tour
21466,1,stop go work
21467,0,fair phone let everything except see live stream
21468,1,think count whole
21469,0,still denial leaving
21470,0,rather movie wonder could rock tomorrow last day sad
21471,1,thats good keep
21472,1,course miss thing
21473,1,e park leed tomorrow major sun sess x x
21474,1,got ticket going early
21475,0,yes happy belated randomly start play song perfect
21476,1,believe straight one
21477,0,love u notice high school pretty enough
21478,1,thanks lot
21479,0,glad mine going padre work inspection week
21480,0,miss chi dont know use site
21481,0,weight much easier maintain skin
21482,0,freak didnt even text back
21483,0,dude freak like dont think scary
21484,0,response
21485,0,sorry hear
21486,0,play age got play crash sold wat character u
21487,1,really watch
21488,0,going come lunch long since seen lunch buddy
21489,0,would die like havent seen since march way due see comb lock
21490,1,let know
21491,0,hello take feel better pretty sick helpful link learn peep unfollowing
21492,1,goodness hope enjoy film
21493,0,song able get album track
21494,0,one story
21495,0,watched thought nasty something feel sorry bone
21496,0,anything make happy oh new episode due today tell anything coz watch till
21497,1,enjoy think shopping affected type
21498,1,tell agree
21499,1,yep thats dog
21500,0,poor dean make give big cuddle
21501,1,time babe tri faint seriously dude going death one day
21502,1,thank hot tub
21503,1,funny yellow fever love episode
21504,1,yep another great gag reel moment awesome
21505,1,damn skippy result
21506,1,sweet wonderful thing see first thing morning could
21507,1,awesome
21508,1,damn cute opposed damn hot great way wake
21509,1,many times everyone watched cause think already view
21510,0,house option would like see go maybe dean would put kilt
21511,1,problem thanks mine later x
21512,1,thanks bunch awesome
21513,1,thanks making day
21514,0,closed
21515,0,like new background n icon yeah totally amazing hate like
21516,1,thanks
21517,0,crap
21518,0,sorry love would
21519,0,know think trade buy discount tried yet think good replacement
21520,0,suck
21521,0,doesnt matter get
21522,1,back lucky really awesome print
21523,0,go walk usually keep really dizzy faint
21524,0,indeed tablet thingy working yet
21525,1,thank u
21526,0,sorry hear
21527,1,amazing
21528,0,better yes
21529,1,fiend yes r intended
21530,0,miss u show thing quite go plan
21531,0,well found throat today still feeling day far
21532,1,guy give sum deserve full service
21533,1,hey hope thing settle
21534,0,si
21535,0,sa water pa ako hay
21536,0,happy birthday hope wonderful day wish could make see boy
21537,1,play d eating yummy
21538,1,rage help
21539,1,making desert
21540,0,seeing tonight boo love song
21541,0,change eventually poor zombie leaves breakup
21542,0,great mind think like diet mind suck j k friend got watching show
21543,1,certainly
21544,0,good luck somehow miss show cos
21545,1,contents shipyard think could make something good
21546,1,byee oh
21547,1,yeah bad didnt would write back good
21548,1,dan dan west song comes mind tweet
21549,0,yea used times unstable
21550,1,aw tha sun its cold x
21551,0,aint bet ur act b da one goes home ace x
21552,0,soy sound tasty
21553,0,suck
21554,1,shown look like shown look bale loosing set
21555,0,
21556,1,worth
21557,0,good time leave probably figured already
21558,0,
21559,0,happy ending
21560,1,b shoulder blade tattoo gone b painful tho want long
21561,1,come true come keep faith keep hope alive
21562,1,hey much woke bout get ready work
21563,1,thats gone tattoo
21564,1,mind buddy
21565,1,good read love coming along keep good work
